data,model,hidden_channels,lr,weight_decay,best_val_f1,test_acc,test_loss,test_f1,test_precision,test_recall,test_mcc,model_instance,model_weights,all_probs,all_labels,batch_size
DDM,MultiGraphSAGE,4,0.005,0.0005,0.7670086899242482,0.8796116504854369,0.35292481887109073,0.7729276895943562,0.8925889328063241,0.727517408832692,0.5977317683660011,"MultiGraphSAGE(
  (conv1): SAGEConv(14, 4, aggr=mean)
  (conv2): SAGEConv(4, 4, aggr=mean)
  (graph_mlp): Linear(in_features=4, out_features=4, bias=True)
  (node_mlp): Linear(in_features=8, out_features=4, bias=True)
  (out_lin): Linear(in_features=4, out_features=1, bias=True)
)","OrderedDict([('conv1.lin_l.weight', tensor([[-0.0467, -0.0439,  0.0566, -0.1293, -0.2379, -0.1701, -0.1086,  0.4803,
         -0.2836,  0.2060, -0.0813,  0.2161, -0.7733,  0.4522],
        [-0.0622, -0.0362, -0.2050,  0.1262, -0.2901,  0.0042, -0.1188,  0.0696,
         -0.0761,  0.4476, -0.2031,  0.0442,  0.3600, -0.2482],
        [-0.2049, -0.2023, -0.0630,  0.2303, -0.1156, -0.1643,  0.1144,  0.0180,
         -0.1086,  0.1418,  0.6165, -0.0915,  0.3095, -0.2226],
        [ 0.2382,  0.2504,  0.2044, -0.4367,  0.0362,  0.0718, -0.0233,  0.2114,
         -0.3059, -0.1573,  0.2136, -0.1616, -0.1494, -0.0756]])), ('conv1.lin_l.bias', tensor([-0.3310,  0.3811,  0.6486,  0.7250])), ('conv1.lin_r.weight', tensor([[-0.3014, -0.2672,  0.1629,  0.5600, -0.0549, -0.5629, -0.5319, -0.0853,
          0.3107, -0.3955,  0.0119,  0.1288,  0.4835,  0.3996],
        [-0.1006,  0.0665,  0.2444, -0.2950, -0.1038, -0.1753, -0.2505, -0.2724,
          0.1292, -0.0781,  0.7200, -0.4246, -0.3279,  0.2334],
        [-0.0137,  0.0104, -0.5999, -0.3711,  0.0290,  0.0858,  0.1952,  0.1286,
          0.1162,  0.3741, -0.7803, -0.7328,  0.0695, -0.5633],
        [-0.0204, -0.0398, -0.5278,  0.0866, -0.1367, -0.0911, -0.1554, -0.0377,
         -0.6362, -0.3747, -0.7259,  0.2749, -0.0581,  0.4987]])), ('conv2.lin_l.weight', tensor([[-5.3355e-02,  5.2600e-01,  3.7085e-02,  4.5605e-01],
        [ 7.7843e-02,  6.5723e-02,  7.2276e-01,  9.4857e-02],
        [ 5.4057e-01, -1.7102e-02,  3.0956e-01,  1.6901e-01],
        [-1.6881e-41, -1.7880e-08, -8.7098e-26,  4.2507e-30]])), ('conv2.lin_l.bias', tensor([ 7.3885e-01, -1.2549e-02,  3.2235e-01, -1.2455e-18])), ('conv2.lin_r.weight', tensor([[-6.5571e-01,  2.1365e-01, -3.9325e-01, -4.8408e-01],
        [-1.1539e+00,  7.7870e-01, -9.1743e-01,  5.7685e-02],
        [ 2.3854e-01,  1.3613e-02,  5.4187e-01,  8.8635e-01],
        [ 1.4155e-40, -1.1501e-14, -2.8130e-10, -1.0775e-13]])), ('graph_mlp.weight', tensor([[-3.8805e-09,  1.0678e-07, -1.3412e-07,  1.6069e-41],
        [ 2.6480e-01, -3.3501e-02,  2.8114e-01, -1.6939e-08],
        [-3.9756e-04,  4.5666e-05, -6.0797e-04,  5.3831e-41],
        [-3.7061e-02, -2.4505e-02,  1.7989e-02,  1.6348e-40]])), ('graph_mlp.bias', tensor([ 2.0307e-08, -2.0671e-02, -5.0168e-12, -3.8678e-03])), ('node_mlp.weight', tensor([[-7.9900e-28, -2.8968e-40,  1.6171e-30, -1.0908e-39,  4.6253e-41,
         -4.3777e-15,  1.5513e-40, -1.2628e-40],
        [-5.8024e-01, -5.6503e-01,  8.1824e-01, -8.0204e-08,  7.2001e-08,
          3.2665e-01, -8.0099e-04,  3.1500e-02],
        [ 2.8544e-01,  1.3867e+00, -1.6385e-01,  2.8270e-12, -6.5428e-08,
          2.0470e-01, -2.4378e-05,  3.4454e-03],
        [-4.5826e-01, -4.9896e-01,  6.7680e-01, -1.9535e-15, -1.7507e-08,
          2.0907e-01,  1.9205e-05,  2.5470e-04]])), ('node_mlp.bias', tensor([8.9543e-43, 1.2955e-01, 2.2711e-02, 2.6667e-01])), ('out_lin.weight', tensor([[ 2.2242e-11, -9.5506e-01,  7.6801e-01, -5.6479e-01]])), ('out_lin.bias', tensor([-0.5085]))])","[3.66242439e-03 1.39763534e-01 4.49936748e-01 3.98694817e-03
 2.43590539e-03 2.83360966e-02 5.71189940e-01 3.21826190e-02
 1.11455284e-03 7.91540086e-01 1.95033266e-03 5.26585244e-03
 5.65819778e-02 2.52101794e-02 1.49601817e-01 1.99467391e-02
 3.39618791e-03 8.78141553e-04 1.23860827e-02 7.22409599e-03
 9.76382848e-03 2.55537294e-02 2.62985588e-03 9.97624453e-03
 2.63877977e-02 8.24778557e-01 3.26888233e-01 4.59875427e-02
 5.46975918e-02 1.20952547e-01 1.20275945e-03 7.51596749e-01
 7.83643425e-01 2.86285132e-02 8.01223740e-02 2.78596450e-02
 1.85300887e-01 6.42679632e-03 1.81970343e-01 6.02459814e-03
 1.19085908e-02 1.68155564e-03 2.06457656e-02 3.94727942e-03
 1.71152622e-01 4.78990018e-01 2.10708212e-02 1.69919759e-01
 4.79451209e-01 1.18437293e-03 1.04264375e-02 3.78100090e-02
 4.80286451e-03 8.06722581e-01 1.36591807e-01 1.43493880e-02
 2.08920166e-02 5.57313524e-02 5.05339168e-03 1.11340299e-01
 5.57077453e-02 4.63989237e-03 2.01072711e-02 6.67145178e-02
 6.64905965e-01 4.40236509e-01 1.48965986e-02 2.64805881e-03
 8.97641033e-02 6.44460857e-01 4.54216957e-01 2.03522220e-01
 8.01311992e-03 4.50888276e-03 1.74666326e-02 6.40944839e-02
 1.50811987e-03 7.48658087e-03 2.97945715e-03 1.39444880e-02
 3.87758017e-03 4.14276635e-03 9.34605766e-03 8.45691469e-03
 5.22105396e-02 1.52279139e-02 6.93487763e-01 2.20700875e-01
 3.52817820e-03 5.25774434e-02 3.58649995e-03 2.54724603e-02
 1.12548508e-02 5.86549863e-02 2.81505883e-01 3.17001017e-03
 7.25670485e-03 4.94598597e-03 2.82089692e-03 6.08965801e-03
 6.03593478e-04 9.10422020e-03 2.84853298e-02 1.33028775e-01
 4.20577312e-03 5.72185591e-02 8.57810974e-01 5.77032506e-01
 6.55669719e-03 1.06757181e-02 2.50308332e-03 2.91022100e-03
 2.29492132e-02 4.70738718e-03 5.33162095e-02 7.49012411e-01
 4.53963913e-02 1.07099205e-01 2.16669068e-01 7.90613592e-01
 1.38865481e-03 2.32747812e-02 2.18620691e-02 2.71770209e-02
 1.01053100e-02 1.05563395e-01 2.90102929e-01 1.06157228e-01
 1.30672842e-01 2.56685447e-03 8.69521618e-01 3.41566699e-03
 4.34536971e-02 2.31115930e-02 1.32263631e-01 1.03854174e-02
 6.96261553e-03 1.19390786e-02 1.94999517e-03 1.38894347e-02
 8.31224978e-01 3.07561690e-03 6.98813796e-02 4.76662116e-03
 2.92877126e-02 2.03138351e-01 8.87313765e-03 1.07322127e-01
 5.81344916e-03 2.31382530e-02 2.62880814e-03 4.70881201e-02
 8.53884757e-01 1.26600852e-02 5.67272127e-01 4.05664323e-03
 2.94348435e-03 8.41459632e-03 1.51079804e-01 1.41913584e-02
 9.16756503e-03 8.21950734e-01 5.40557457e-03 2.88078710e-02
 1.79181676e-02 8.20476532e-01 1.39409602e-02 4.93370183e-03
 8.98454152e-03 4.35324870e-02 5.76594844e-03 1.29326135e-01
 5.40355369e-02 1.29420087e-01 2.30013090e-03 3.96948814e-01
 8.24430943e-01 1.16763031e-02 8.30189697e-03 2.15498134e-02
 3.67655721e-03 2.98172981e-02 1.07585024e-02 8.11758876e-01
 4.65425057e-03 1.86159462e-02 6.01409376e-02 1.80133749e-02
 1.84695851e-02 8.75964165e-01 2.81486697e-02 5.10502746e-03
 8.11384898e-03 3.79804964e-03 1.07268356e-02 1.31546348e-01
 1.42081669e-02 2.63067917e-03 5.82801960e-02 8.57085407e-01
 5.38191991e-03 6.51894435e-02 3.01349238e-02 1.53274179e-01
 1.23406565e-02 2.95006763e-03 1.45708034e-02 8.42747279e-03
 3.87806492e-03 2.42626712e-01 8.99509341e-03 3.65720317e-02
 4.54267953e-03 7.37324059e-02 8.03378224e-01 2.04442572e-02
 3.32995551e-03 6.45774184e-03 3.96855129e-03 1.25650438e-02
 2.96217293e-01 6.44360995e-03 8.76312852e-01 2.15419717e-02
 3.43910372e-03 1.03729283e-02 2.12612487e-02 6.68920428e-02
 4.28050850e-03 2.46278699e-02 1.01520522e-02 8.20670649e-02
 6.02146089e-01 2.45348667e-03 3.45746763e-02 4.70637064e-03
 7.37707168e-02 2.08175004e-01 1.29303467e-02 8.95350128e-02
 8.64535794e-02 1.75019056e-02 3.40553722e-03 6.43526554e-01
 1.49399638e-01 1.85064241e-01 4.08361061e-03 4.15644702e-03
 4.43753647e-03 4.21148026e-03 8.12782645e-01 8.55173822e-03
 3.99618968e-02 3.05332989e-03 7.84152001e-02 1.06615052e-02
 1.05164513e-01 1.63799778e-01 7.82076716e-01 6.06595166e-03
 3.47029194e-02 1.94742493e-02 6.70292079e-02 9.48130991e-03
 3.74784670e-03 1.15221953e-02 7.55148940e-03 6.40718360e-03
 6.64714538e-03 9.49008912e-02 8.75235677e-01 3.21384170e-04
 7.43016647e-03 2.81684190e-01 1.82248708e-02 4.57032621e-02
 2.49778982e-02 2.76941922e-03 1.74448956e-02 2.66226078e-03
 4.55933549e-02 3.02861519e-02 1.92826286e-01 8.39146018e-01
 8.68964940e-04 1.39668226e-01 2.57953592e-02 4.31943201e-02
 1.08417170e-02 2.77720508e-03 7.44705260e-01 1.25485836e-02
 5.61267622e-02 8.49448144e-01 3.64483171e-03 3.54720443e-03
 1.99921578e-02 1.57007694e-01 2.14562733e-02 6.12275256e-03
 9.43227019e-03 4.91223931e-02 8.10902624e-04 6.41605929e-02
 4.93539451e-03 3.19930688e-02 3.58244218e-02 1.18226996e-02
 7.48758018e-01 6.10038312e-03 6.36848509e-01 7.61789083e-02
 5.17758429e-02 4.73607238e-03 7.72310048e-03 8.25044289e-02
 7.29862368e-03 7.42350221e-01 6.82886839e-02 2.41237483e-03
 7.46371090e-01 4.41257656e-02 6.22262852e-03 7.68417180e-01
 4.42754989e-03 1.30357575e-02 5.50031010e-03 5.72772836e-03
 2.33695749e-03 4.40299697e-02 2.65932502e-03 8.56369734e-03
 4.71266285e-02 1.36059225e-02 2.43957341e-02 1.10556304e-01
 7.72420704e-01 5.84390713e-03 2.73392677e-01 1.44987985e-01
 2.51299798e-01 1.52249178e-02 4.25961614e-03 2.91239470e-02
 3.45192873e-03 9.70252790e-03 3.18640143e-01 1.51306922e-02
 7.50231836e-03 4.36605141e-03 4.90958504e-02 1.68642704e-03
 2.80560972e-03 1.78155415e-02 2.39915520e-01 6.49787625e-03
 3.65792550e-02 4.45585027e-02 6.93340925e-03 2.46846020e-01
 6.44506374e-03 8.06646407e-01 3.10177542e-02 9.85440761e-02
 2.37405542e-02 5.41253388e-03 8.16349447e-01 5.46725979e-03
 2.05293647e-03 1.06008479e-03 6.69199228e-01 1.74082033e-02
 1.20613404e-01 6.11811988e-02 6.26763761e-01 1.01690017e-01
 1.58574935e-02 7.45200217e-02 2.99722562e-03 1.96867180e-03
 1.83966048e-02 3.02942307e-03 1.49987480e-02 2.27646187e-01
 6.66491091e-01 9.41209495e-02 2.49471311e-02 5.50837815e-03
 2.62779724e-02 1.65969476e-01 8.23344197e-03 8.34621727e-01
 4.70075430e-03 6.04777820e-02 1.31982267e-01 3.25193763e-01
 4.54028463e-03 2.49772947e-02 1.26238922e-02 8.11986066e-03
 8.31616521e-01 4.00584284e-03 4.37353877e-03 3.74514647e-02
 1.35755345e-01 2.42255703e-02 6.77372795e-03 5.27634732e-02
 4.22135647e-03 2.82202810e-02 1.37182288e-02 5.76454215e-02
 2.53780633e-01 2.82110064e-03 8.55425373e-03 5.80115430e-03
 4.79224650e-03 2.27883714e-03 7.22583115e-01 1.57423615e-02
 6.88350424e-02 3.79982814e-02 1.82095125e-01 4.03550975e-02
 1.11044999e-02 9.91177629e-04 2.31605303e-02 6.89619547e-03
 5.36562242e-02 4.22423869e-01 4.45525125e-02 1.96141121e-03
 1.60784200e-01 4.22889600e-03 2.09698398e-02 2.43501753e-01
 2.15370879e-02 7.60959625e-01 2.62091844e-03 1.07146591e-01
 1.33269310e-01 4.43570828e-03 9.70099568e-02 1.44976992e-02
 1.32563666e-01 5.21671951e-01 3.75896390e-03 1.35395920e-03
 9.51604359e-03 6.38109725e-03 3.33889783e-03 3.80348042e-03
 6.83821291e-02 7.13520885e-01 1.19001539e-02 1.13751180e-02
 3.67987365e-01 3.23062320e-03 7.15386914e-03 4.40952629e-02
 1.93409715e-02 3.63780037e-02 3.01082851e-03 2.05904879e-02
 4.32439119e-01 7.20869720e-01 8.41618807e-04 8.94910619e-02
 6.33428693e-01 4.45814244e-02 2.15603155e-03 8.86663571e-02
 1.87466219e-02 1.99771952e-02 2.43403628e-01 3.60611756e-03
 1.54740794e-03 3.46448086e-02 1.50513723e-01 8.47177878e-02
 1.61396950e-01 1.73772380e-01 5.80113947e-01 2.05934897e-01
 4.24673781e-03 5.96934445e-02 5.91164082e-03 2.95919250e-03
 3.11475415e-02 4.49599512e-03 3.92690450e-01 2.99930689e-03
 1.31512331e-02 2.44687703e-02 8.63718055e-03 2.02245750e-02
 2.88488027e-02 9.40669142e-03 4.46289405e-03 2.05295533e-02
 3.63139110e-03 4.34398837e-03 4.35751341e-02 7.05624744e-03
 8.74522150e-01 2.64306669e-03 6.18721098e-02 3.83542641e-03
 1.09892283e-02 7.08766222e-01 2.65373830e-02 3.92140215e-03
 9.19212699e-02 2.19663680e-02 5.66959903e-02]","[0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0.
 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 0.
 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 1. 0.
 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 1.
 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0.
 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0.
 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1.
 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0.
 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0.
 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0.
 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.
 1. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1.
 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0.
 1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.
 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0.
 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0.]",8
